,SUBJECTID,mTurkCode,TRIALNUM,IMAGE_NUMBER,RAW_ANSWER,IS_TRAP
2085,8.0,2280517,,140.0,Female,no
2086,8.0,2280517,,141.0,Female,no
2087,8.0,2280517,,142.0,Female,no
2088,8.0,2280517,,143.0,Female,no
2089,8.0,2280517,,144.0,Male,no
2090,8.0,2280517,,145.0,Female,no
2091,8.0,2280517,,146.0,Male,no
2092,8.0,2280517,,147.0,Male,no
2093,8.0,2280517,,148.0,Male,no
2094,8.0,2280517,,149.0,Female,no
2095,8.0,2280517,,150.0,Male,no
2096,8.0,2280517,,151.0,Male,no
2097,8.0,2280517,,152.0,Male,no
2098,8.0,2280517,,153.0,Female,no
2099,8.0,2280517,,154.0,Male,no
2100,8.0,2280517,,155.0,Female,no
2101,8.0,2280517,,156.0,Female,no
2102,8.0,2280517,,157.0,Male,no
2103,8.0,2280517,,158.0,Female,no
2104,8.0,2280517,,159.0,Female,no
2105,8.0,2280517,,160.0,Male,no
2106,8.0,2280517,,161.0,Male,no
2107,8.0,2280517,,162.0,Male,no
2108,8.0,2280517,,163.0,Male,no
2109,8.0,2280517,,164.0,Male,no
2110,8.0,2280517,,165.0,Female,no
2111,8.0,2280517,,166.0,Male,no
2112,8.0,2280517,,167.0,Female,no
2113,8.0,2280517,,168.0,Female,no
2114,8.0,2280517,,169.0,Male,no
2115,8.0,2280517,,170.0,Male,no
2116,8.0,2280517,,171.0,Male,no
2117,8.0,2280517,,172.0,Male,no
2118,8.0,2280517,,173.0,Female,no
2119,8.0,2280517,,174.0,Female,no
2120,8.0,2280517,,175.0,Female,no
2121,8.0,2280517,,176.0,Female,no
2122,8.0,2280517,,177.0,Male,no
2123,8.0,2280517,,178.0,Male,no
2124,8.0,2280517,,179.0,Female,no
2125,8.0,2280517,,180.0,Female,no
2126,8.0,2280517,,181.0,Male,no
2127,8.0,2280517,,182.0,Female,no
2128,8.0,2280517,,183.0,Female,no
2129,8.0,2280517,,184.0,Male,no
2130,8.0,2280517,,185.0,Female,no
2131,8.0,2280517,,186.0,Male,no
2132,8.0,2280517,,187.0,Female,no
2133,8.0,2280517,,188.0,Female,no
2134,8.0,2280517,,189.0,Male,no
2135,8.0,2280517,,190.0,Male,no
2136,8.0,2280517,,191.0,Male,no
2137,8.0,2280517,,192.0,Male,no
2138,8.0,2280517,,193.0,Female,no
2139,8.0,2280517,,194.0,Female,no
2140,8.0,2280517,,195.0,Female,no
2141,8.0,2280517,,196.0,Male,no
2142,8.0,2280517,,197.0,Male,no
2143,8.0,2280517,,198.0,Male,no
2144,8.0,2280517,,199.0,Male,no
2145,8.0,2280517,,200.0,Female,no
2146,8.0,2280517,,201.0,Female,no
2147,8.0,2280517,,202.0,Female,no
2148,8.0,2280517,,203.0,Male,no
2149,8.0,2280517,,204.0,Female,no
2150,8.0,2280517,,205.0,Male,no
2151,8.0,2280517,,206.0,Male,no
2152,8.0,2280517,,207.0,Male,no
2153,8.0,2280517,,208.0,Male,no
2154,8.0,2280517,,209.0,Male,no
2155,8.0,2280517,,210.0,Male,no
2156,8.0,2280517,,211.0,Male,no
2157,8.0,2280517,,212.0,Female,no
2158,8.0,2280517,,213.0,Female,no
2159,8.0,2280517,,214.0,Male,no
2160,8.0,2280517,,215.0,Female,no
2161,8.0,2280517,,216.0,Female,no
2162,8.0,2280517,,217.0,Female,no
2163,8.0,2280517,,218.0,Female,no
2164,8.0,2280517,,219.0,Female,no
2165,8.0,2280517,,220.0,Female,no
2166,8.0,2280517,,221.0,Female,no
2167,8.0,2280517,,222.0,Female,no
2168,8.0,2280517,,223.0,Female,no
2169,8.0,2280517,,224.0,Female,no
2170,8.0,2280517,,225.0,Female,no
2171,8.0,2280517,,226.0,Male,no
2172,8.0,2280517,,227.0,Male,no
2173,8.0,2280517,,228.0,Male,no
2174,8.0,2280517,,229.0,Male,no
2175,8.0,2280517,,230.0,Male,no
2176,8.0,2280517,,231.0,Female,no
2177,8.0,2280517,,232.0,Female,no
2178,8.0,2280517,,233.0,Male,no
2179,8.0,2280517,,234.0,Male,no
2180,8.0,2280517,,235.0,Male,no
2181,8.0,2280517,,236.0,Male,no
2182,8.0,2280517,,237.0,Male,no
2183,8.0,2280517,,238.0,Male,no
2184,8.0,2280517,,239.0,Female,no
2185,8.0,2280517,,240.0,Male,no
2186,8.0,2280517,,241.0,Male,no
2187,8.0,2280517,,242.0,Female,no
2188,8.0,2280517,,243.0,Male,no
2189,8.0,2280517,,244.0,Male,no
2190,8.0,2280517,,245.0,Female,no
2191,8.0,2280517,,246.0,Male,no
2192,8.0,2280517,,247.0,Female,no
2193,8.0,2280517,,248.0,Female,no
2194,8.0,2280517,,249.0,Male,no
2195,8.0,2280517,,250.0,Female,no
2196,8.0,2280517,,251.0,Male,no
2197,8.0,2280517,,252.0,Female,no
2198,8.0,2280517,,253.0,Male,no
2199,8.0,2280517,,254.0,Male,no
2200,8.0,2280517,,255.0,Male,no
2201,8.0,2280517,,256.0,Female,no
2202,8.0,2280517,,257.0,Male,no
2203,8.0,2280517,,258.0,Male,no
2204,8.0,2280517,,259.0,Female,no
2205,8.0,2280517,,260.0,Male,no
2206,8.0,2280517,,261.0,Female,no
2207,8.0,2280517,,262.0,Female,no
2208,8.0,2280517,,263.0,Female,no
2209,8.0,2280517,,264.0,Male,no
2210,8.0,2280517,,265.0,Male,no
2211,8.0,2280517,,266.0,Female,no
2212,8.0,2280517,,267.0,Female,no
2213,8.0,2280517,,268.0,Male,no
2214,8.0,2280517,,269.0,Male,no
2215,8.0,2280517,,270.0,Male,no
2216,8.0,2280517,,271.0,Female,no
2217,8.0,2280517,,272.0,Male,no
2218,8.0,2280517,,273.0,Female,no
2219,8.0,2280517,,274.0,Male,no
2220,8.0,2280517,,275.0,Male,yes
2221,8.0,2280517,,276.0,Female,yes
2222,8.0,2280517,,277.0,Male,yes
2223,8.0,2280517,,278.0,Female,yes
2502,10.0,1876884,,1.0,Female,no
2503,10.0,1876884,,2.0,Female,no
2504,10.0,1876884,,3.0,Male,no
2505,10.0,1876884,,4.0,Female,no
2506,10.0,1876884,,5.0,Female,no
2507,10.0,1876884,,6.0,Male,no
2508,10.0,1876884,,7.0,Female,no
2509,10.0,1876884,,8.0,Female,no
2510,10.0,1876884,,9.0,Male,no
2511,10.0,1876884,,10.0,Male,no
2512,10.0,1876884,,11.0,Male,no
2513,10.0,1876884,,12.0,Female,no
2514,10.0,1876884,,13.0,Male,no
2515,10.0,1876884,,14.0,Male,no
2516,10.0,1876884,,15.0,Female,no
2517,10.0,1876884,,16.0,Female,no
2518,10.0,1876884,,17.0,Female,no
2519,10.0,1876884,,18.0,Male,no
2520,10.0,1876884,,19.0,Female,no
2521,10.0,1876884,,20.0,Male,no
2522,10.0,1876884,,21.0,Female,no
2523,10.0,1876884,,22.0,Male,no
2524,10.0,1876884,,23.0,Male,no
2525,10.0,1876884,,24.0,Female,no
2526,10.0,1876884,,25.0,Male,no
2527,10.0,1876884,,26.0,Male,no
2528,10.0,1876884,,27.0,Male,no
2529,10.0,1876884,,28.0,Male,no
2530,10.0,1876884,,29.0,Female,no
2531,10.0,1876884,,30.0,Male,no
2532,10.0,1876884,,31.0,Male,no
2533,10.0,1876884,,32.0,Female,no
2534,10.0,1876884,,33.0,Male,no
2535,10.0,1876884,,34.0,Male,no
2536,10.0,1876884,,35.0,Male,no
2537,10.0,1876884,,36.0,Male,no
2538,10.0,1876884,,37.0,Female,no
2539,10.0,1876884,,38.0,Male,no
2540,10.0,1876884,,39.0,Female,no
2541,10.0,1876884,,40.0,Female,no
2542,10.0,1876884,,41.0,Female,no
2543,10.0,1876884,,42.0,Male,no
2544,10.0,1876884,,43.0,Female,no
2545,10.0,1876884,,44.0,Male,no
2546,10.0,1876884,,45.0,Male,no
2547,10.0,1876884,,46.0,Female,no
2548,10.0,1876884,,47.0,Male,no
2549,10.0,1876884,,48.0,Male,no
2550,10.0,1876884,,49.0,Female,no
2551,10.0,1876884,,50.0,Male,no
2552,10.0,1876884,,51.0,Female,no
2553,10.0,1876884,,52.0,Female,no
2554,10.0,1876884,,53.0,Male,no
2555,10.0,1876884,,54.0,Female,no
2556,10.0,1876884,,55.0,Female,no
2557,10.0,1876884,,56.0,Male,no
2558,10.0,1876884,,57.0,Female,no
2559,10.0,1876884,,58.0,Male,no
2560,10.0,1876884,,59.0,Female,no
2561,10.0,1876884,,60.0,Male,no
2562,10.0,1876884,,61.0,Female,no
2563,10.0,1876884,,62.0,Male,no
2564,10.0,1876884,,63.0,Female,no
2565,10.0,1876884,,64.0,Female,no
2566,10.0,1876884,,65.0,Female,no
2567,10.0,1876884,,66.0,Female,no
2568,10.0,1876884,,67.0,Male,no
2569,10.0,1876884,,68.0,Female,no
2570,10.0,1876884,,69.0,Male,no
2571,10.0,1876884,,70.0,Female,no
2572,10.0,1876884,,71.0,Male,no
2573,10.0,1876884,,72.0,Male,no
2574,10.0,1876884,,73.0,Female,no
2575,10.0,1876884,,74.0,Female,no
2576,10.0,1876884,,75.0,Male,no
2577,10.0,1876884,,76.0,Female,no
2578,10.0,1876884,,77.0,Male,no
2579,10.0,1876884,,78.0,Female,no
2580,10.0,1876884,,79.0,Male,no
2581,10.0,1876884,,80.0,Female,no
2582,10.0,1876884,,81.0,Female,no
2583,10.0,1876884,,82.0,Male,no
2584,10.0,1876884,,83.0,Female,no
2585,10.0,1876884,,84.0,Female,no
2586,10.0,1876884,,85.0,Male,no
2587,10.0,1876884,,86.0,Female,no
2588,10.0,1876884,,87.0,Female,no
2589,10.0,1876884,,88.0,Male,no
2590,10.0,1876884,,89.0,Male,no
2591,10.0,1876884,,90.0,Female,no
2592,10.0,1876884,,91.0,Female,no
2593,10.0,1876884,,92.0,Male,no
2594,10.0,1876884,,93.0,Female,no
2595,10.0,1876884,,94.0,Male,no
2596,10.0,1876884,,95.0,Female,no
2597,10.0,1876884,,96.0,Female,no
2598,10.0,1876884,,97.0,Male,no
2599,10.0,1876884,,98.0,Male,no
2600,10.0,1876884,,99.0,Male,no
2601,10.0,1876884,,100.0,Female,no
2602,10.0,1876884,,101.0,Female,no
2603,10.0,1876884,,102.0,Female,no
2604,10.0,1876884,,103.0,Male,no
2605,10.0,1876884,,104.0,Male,no
2606,10.0,1876884,,105.0,Male,no
2607,10.0,1876884,,106.0,Female,no
2608,10.0,1876884,,107.0,Male,no
2609,10.0,1876884,,108.0,Male,no
2610,10.0,1876884,,109.0,Male,no
2611,10.0,1876884,,110.0,Female,no
2612,10.0,1876884,,111.0,Male,no
2613,10.0,1876884,,112.0,Male,no
2614,10.0,1876884,,113.0,Female,no
2615,10.0,1876884,,114.0,Male,no
2616,10.0,1876884,,115.0,Female,no
2617,10.0,1876884,,116.0,Female,no
2618,10.0,1876884,,117.0,Female,no
2619,10.0,1876884,,118.0,Female,no
2620,10.0,1876884,,119.0,Female,no
2621,10.0,1876884,,120.0,Male,no
2622,10.0,1876884,,121.0,Male,no
2623,10.0,1876884,,122.0,Male,no
2624,10.0,1876884,,123.0,Male,no
2625,10.0,1876884,,124.0,Female,no
2626,10.0,1876884,,125.0,Female,no
2627,10.0,1876884,,126.0,Male,no
2628,10.0,1876884,,127.0,Female,no
2629,10.0,1876884,,128.0,Male,no
2630,10.0,1876884,,129.0,Female,no
2631,10.0,1876884,,130.0,Male,no
2632,10.0,1876884,,131.0,Female,no
2633,10.0,1876884,,132.0,Female,no
2634,10.0,1876884,,133.0,Male,no
2635,10.0,1876884,,134.0,Female,no
2636,10.0,1876884,,135.0,Female,no
2637,10.0,1876884,,136.0,Male,no
2638,10.0,1876884,,137.0,Male,no
2639,10.0,1876884,,138.0,Female,no
2640,10.0,1876884,,139.0,Male,no
2641,10.0,1876884,,140.0,Female,no
2642,10.0,1876884,,141.0,Female,no
2643,10.0,1876884,,142.0,Female,no
2644,10.0,1876884,,143.0,Female,no
2645,10.0,1876884,,144.0,Male,no
2646,10.0,1876884,,145.0,Female,no
2647,10.0,1876884,,146.0,Male,no
2648,10.0,1876884,,147.0,Male,no
2649,10.0,1876884,,148.0,Male,no
2650,10.0,1876884,,149.0,Female,no
2651,10.0,1876884,,150.0,Male,no
2652,10.0,1876884,,151.0,Male,no
2653,10.0,1876884,,152.0,Male,no
2654,10.0,1876884,,153.0,Female,no
2655,10.0,1876884,,154.0,Male,no
2656,10.0,1876884,,155.0,Female,no
2657,10.0,1876884,,156.0,Female,no
2658,10.0,1876884,,157.0,Male,no
2659,10.0,1876884,,158.0,Female,no
2660,10.0,1876884,,159.0,Female,no
2661,10.0,1876884,,160.0,Male,no
2662,10.0,1876884,,161.0,Male,no
2663,10.0,1876884,,162.0,Male,no
2664,10.0,1876884,,163.0,Male,no
2665,10.0,1876884,,164.0,Male,no
2666,10.0,1876884,,165.0,Female,no
2667,10.0,1876884,,166.0,Male,no
2668,10.0,1876884,,167.0,Male,no
2669,10.0,1876884,,168.0,Female,no
2670,10.0,1876884,,169.0,Male,no
2671,10.0,1876884,,170.0,Male,no
2672,10.0,1876884,,171.0,Male,no
2673,10.0,1876884,,172.0,Male,no
2674,10.0,1876884,,173.0,Female,no
2675,10.0,1876884,,174.0,Female,no
2676,10.0,1876884,,175.0,Male,no
2677,10.0,1876884,,176.0,Female,no
2678,10.0,1876884,,177.0,Male,no
2679,10.0,1876884,,178.0,Male,no
2680,10.0,1876884,,179.0,Female,no
2681,10.0,1876884,,180.0,Female,no
2682,10.0,1876884,,181.0,Male,no
2683,10.0,1876884,,182.0,Female,no
2684,10.0,1876884,,183.0,Female,no
2685,10.0,1876884,,184.0,Male,no
2686,10.0,1876884,,185.0,Female,no
2687,10.0,1876884,,186.0,Male,no
2688,10.0,1876884,,187.0,Female,no
2689,10.0,1876884,,188.0,Female,no
2690,10.0,1876884,,189.0,Male,no
2691,10.0,1876884,,190.0,Male,no
2692,10.0,1876884,,191.0,Male,no
2693,10.0,1876884,,192.0,Male,no
2694,10.0,1876884,,193.0,Female,no
2695,10.0,1876884,,194.0,Female,no
2696,10.0,1876884,,195.0,Female,no
2697,10.0,1876884,,196.0,Male,no
2698,10.0,1876884,,197.0,Male,no
2699,10.0,1876884,,198.0,Male,no
2700,10.0,1876884,,199.0,Male,no
2701,10.0,1876884,,200.0,Female,no
2702,10.0,1876884,,201.0,Female,no
2703,10.0,1876884,,202.0,Female,no
2704,10.0,1876884,,203.0,Female,no
2705,10.0,1876884,,204.0,Female,no
2706,10.0,1876884,,205.0,Male,no
2707,10.0,1876884,,206.0,Male,no
2708,10.0,1876884,,207.0,Male,no
2709,10.0,1876884,,208.0,Male,no
2710,10.0,1876884,,209.0,Male,no
2711,10.0,1876884,,210.0,Male,no
2712,10.0,1876884,,211.0,Male,no
2713,10.0,1876884,,212.0,Female,no
2714,10.0,1876884,,213.0,Female,no
2715,10.0,1876884,,214.0,Female,no
2716,10.0,1876884,,215.0,Female,no
2717,10.0,1876884,,216.0,Female,no
2718,10.0,1876884,,217.0,Female,no
2719,10.0,1876884,,218.0,Female,no
2720,10.0,1876884,,219.0,Female,no
2721,10.0,1876884,,220.0,Female,no
2722,10.0,1876884,,221.0,Female,no
2723,10.0,1876884,,222.0,Female,no
2724,10.0,1876884,,223.0,Female,no
2725,10.0,1876884,,224.0,Female,no
2726,10.0,1876884,,225.0,Female,no
2727,10.0,1876884,,226.0,Male,no
2728,10.0,1876884,,227.0,Male,no
2729,10.0,1876884,,228.0,Male,no
2730,10.0,1876884,,229.0,Male,no
2731,10.0,1876884,,230.0,Male,no
2732,10.0,1876884,,231.0,Female,no
2733,10.0,1876884,,232.0,Female,no
2734,10.0,1876884,,233.0,Male,no
2735,10.0,1876884,,234.0,Male,no
2736,10.0,1876884,,235.0,Male,no
2737,10.0,1876884,,236.0,Male,no
2738,10.0,1876884,,237.0,Male,no
2739,10.0,1876884,,238.0,Male,no
2740,10.0,1876884,,239.0,Male,no
2741,10.0,1876884,,240.0,Male,no
2742,10.0,1876884,,241.0,Male,no
2743,10.0,1876884,,242.0,Female,no
2744,10.0,1876884,,243.0,Male,no
2745,10.0,1876884,,244.0,Male,no
2746,10.0,1876884,,245.0,Male,no
2747,10.0,1876884,,246.0,Male,no
2748,10.0,1876884,,247.0,Female,no
2749,10.0,1876884,,248.0,Female,no
2750,10.0,1876884,,249.0,Male,no
2751,10.0,1876884,,250.0,Female,no
2752,10.0,1876884,,251.0,Male,no
2753,10.0,1876884,,252.0,Female,no
2754,10.0,1876884,,253.0,Male,no
2755,10.0,1876884,,254.0,Male,no
2756,10.0,1876884,,255.0,Male,no
2757,10.0,1876884,,256.0,Female,no
2758,10.0,1876884,,257.0,Male,no
2759,10.0,1876884,,258.0,Male,no
2760,10.0,1876884,,259.0,Female,no
2761,10.0,1876884,,260.0,Male,no
2762,10.0,1876884,,261.0,Male,no
2763,10.0,1876884,,262.0,Male,no
2764,10.0,1876884,,263.0,Female,no
2765,10.0,1876884,,264.0,Female,no
2766,10.0,1876884,,265.0,Male,no
2767,10.0,1876884,,266.0,Female,no
2768,10.0,1876884,,267.0,Male,no
2769,10.0,1876884,,268.0,Male,no
2770,10.0,1876884,,269.0,Male,no
2771,10.0,1876884,,270.0,Male,no
2772,10.0,1876884,,271.0,Female,no
2773,10.0,1876884,,272.0,Male,no
2774,10.0,1876884,,273.0,Female,no
2775,10.0,1876884,,274.0,Male,no
2776,10.0,1876884,,275.0,Male,yes
2777,10.0,1876884,,276.0,Female,yes
2778,10.0,1876884,,277.0,Male,yes
2779,10.0,1876884,,278.0,Female,yes
2780,11.0,8548448,,1.0,Female,no
2781,11.0,8548448,,2.0,Female,no
2782,11.0,8548448,,3.0,Female,no
2783,11.0,8548448,,4.0,Female,no
2784,11.0,8548448,,5.0,Female,no
2785,11.0,8548448,,6.0,Female,no
2786,11.0,8548448,,7.0,Female,no
2787,11.0,8548448,,8.0,Male,no
2788,11.0,8548448,,9.0,Female,no
2789,11.0,8548448,,10.0,Female,no
2790,11.0,8548448,,11.0,Male,no
2791,11.0,8548448,,12.0,Female,no
2792,11.0,8548448,,13.0,Male,no
2793,11.0,8548448,,14.0,Male,no
2794,11.0,8548448,,15.0,Female,no
2795,11.0,8548448,,16.0,Female,no
2796,11.0,8548448,,17.0,Female,no
2797,11.0,8548448,,18.0,Female,no
2798,11.0,8548448,,19.0,Female,no
2799,11.0,8548448,,20.0,Female,no
2800,11.0,8548448,,21.0,Female,no
2801,11.0,8548448,,22.0,Male,no
2802,11.0,8548448,,23.0,Female,no
2803,11.0,8548448,,24.0,Female,no
2804,11.0,8548448,,25.0,Male,no
2805,11.0,8548448,,26.0,Male,no
2806,11.0,8548448,,27.0,Male,no
2807,11.0,8548448,,28.0,Male,no
2808,11.0,8548448,,29.0,Male,no
2809,11.0,8548448,,30.0,Female,no
2810,11.0,8548448,,31.0,Male,no
2811,11.0,8548448,,32.0,Male,no
2812,11.0,8548448,,33.0,Male,no
2813,11.0,8548448,,34.0,Male,no
2814,11.0,8548448,,35.0,Male,no
2815,11.0,8548448,,36.0,Male,no
2816,11.0,8548448,,37.0,Male,no
2817,11.0,8548448,,38.0,Male,no
2818,11.0,8548448,,39.0,Female,no
2819,11.0,8548448,,40.0,Female,no
2820,11.0,8548448,,41.0,Female,no
2821,11.0,8548448,,42.0,Male,no
2822,11.0,8548448,,43.0,Female,no
2823,11.0,8548448,,44.0,Male,no
2824,11.0,8548448,,45.0,Female,no
2825,11.0,8548448,,46.0,Female,no
2826,11.0,8548448,,47.0,Male,no
2827,11.0,8548448,,48.0,Male,no
2828,11.0,8548448,,49.0,Female,no
2829,11.0,8548448,,50.0,Female,no
2830,11.0,8548448,,51.0,Female,no
2831,11.0,8548448,,52.0,Female,no
2832,11.0,8548448,,53.0,Male,no
2833,11.0,8548448,,54.0,Female,no
2834,11.0,8548448,,55.0,Female,no
2835,11.0,8548448,,56.0,Male,no
2836,11.0,8548448,,57.0,Female,no
2837,11.0,8548448,,58.0,Female,no
2838,11.0,8548448,,59.0,Female,no
2839,11.0,8548448,,60.0,Male,no
2840,11.0,8548448,,61.0,Female,no
2841,11.0,8548448,,62.0,Male,no
2842,11.0,8548448,,63.0,Female,no
2843,11.0,8548448,,64.0,Female,no
2844,11.0,8548448,,65.0,Female,no
2845,11.0,8548448,,66.0,Female,no
2846,11.0,8548448,,67.0,Male,no
2847,11.0,8548448,,68.0,Female,no
2848,11.0,8548448,,69.0,Male,no
2849,11.0,8548448,,70.0,Female,no
2850,11.0,8548448,,71.0,Male,no
2851,11.0,8548448,,72.0,Male,no
2852,11.0,8548448,,73.0,Female,no
2853,11.0,8548448,,74.0,Female,no
2854,11.0,8548448,,75.0,Male,no
2855,11.0,8548448,,76.0,Female,no
2856,11.0,8548448,,77.0,Male,no
2857,11.0,8548448,,78.0,Female,no
2858,11.0,8548448,,79.0,Male,no
2859,11.0,8548448,,80.0,Female,no
2860,11.0,8548448,,81.0,Female,no
2861,11.0,8548448,,82.0,Male,no
2862,11.0,8548448,,83.0,Female,no
2863,11.0,8548448,,84.0,Female,no
2864,11.0,8548448,,85.0,Female,no
2865,11.0,8548448,,86.0,Female,no
2866,11.0,8548448,,87.0,Female,no
2867,11.0,8548448,,88.0,Male,no
2868,11.0,8548448,,89.0,Male,no
2869,11.0,8548448,,90.0,Female,no
2870,11.0,8548448,,91.0,Female,no
2871,11.0,8548448,,92.0,Male,no
2872,11.0,8548448,,93.0,Female,no
2873,11.0,8548448,,94.0,Male,no
2874,11.0,8548448,,95.0,Male,no
2875,11.0,8548448,,96.0,Female,no
2876,11.0,8548448,,97.0,Male,no
2877,11.0,8548448,,98.0,Male,no
2878,11.0,8548448,,99.0,Male,no
2879,11.0,8548448,,100.0,Female,no
2880,11.0,8548448,,101.0,Female,no
2881,11.0,8548448,,102.0,Female,no
2882,11.0,8548448,,103.0,Female,no
2883,11.0,8548448,,104.0,Female,no
2884,11.0,8548448,,105.0,Male,no
2885,11.0,8548448,,106.0,Female,no
2886,11.0,8548448,,107.0,Male,no
2887,11.0,8548448,,108.0,Male,no
2888,11.0,8548448,,109.0,Female,no
2889,11.0,8548448,,110.0,Female,no
2890,11.0,8548448,,111.0,Female,no
2891,11.0,8548448,,112.0,Male,no
2892,11.0,8548448,,113.0,Male,no
2893,11.0,8548448,,114.0,Male,no
2894,11.0,8548448,,115.0,Female,no
2895,11.0,8548448,,116.0,Female,no
2896,11.0,8548448,,117.0,Female,no
2897,11.0,8548448,,118.0,Female,no
2898,11.0,8548448,,119.0,Female,no
2899,11.0,8548448,,120.0,Male,no
2900,11.0,8548448,,121.0,Male,no
2901,11.0,8548448,,122.0,Male,no
2902,11.0,8548448,,123.0,Male,no
2903,11.0,8548448,,124.0,Female,no
2904,11.0,8548448,,125.0,Female,no
2905,11.0,8548448,,126.0,Male,no
2906,11.0,8548448,,127.0,Female,no
2907,11.0,8548448,,128.0,Female,no
2908,11.0,8548448,,129.0,Female,no
2909,11.0,8548448,,130.0,Male,no
2910,11.0,8548448,,131.0,Female,no
2911,11.0,8548448,,132.0,Male,no
2912,11.0,8548448,,133.0,Male,no
2913,11.0,8548448,,134.0,Female,no
2914,11.0,8548448,,135.0,Female,no
2915,11.0,8548448,,136.0,Male,no
2916,11.0,8548448,,137.0,Male,no
2917,11.0,8548448,,138.0,Female,no
2918,11.0,8548448,,139.0,Male,no
2919,11.0,8548448,,140.0,Female,no
2920,11.0,8548448,,141.0,Female,no
2921,11.0,8548448,,142.0,Female,no
2922,11.0,8548448,,143.0,Female,no
2923,11.0,8548448,,144.0,Male,no
2924,11.0,8548448,,145.0,Female,no
2925,11.0,8548448,,146.0,Male,no
2926,11.0,8548448,,147.0,Male,no
2927,11.0,8548448,,148.0,Female,no
2928,11.0,8548448,,149.0,Female,no
2929,11.0,8548448,,150.0,Male,no
2930,11.0,8548448,,151.0,Male,no
2931,11.0,8548448,,152.0,Male,no
2932,11.0,8548448,,153.0,Female,no
2933,11.0,8548448,,154.0,Female,no
2934,11.0,8548448,,155.0,Female,no
2935,11.0,8548448,,156.0,Female,no
2936,11.0,8548448,,157.0,Female,no
2937,11.0,8548448,,158.0,Female,no
2938,11.0,8548448,,159.0,Female,no
2939,11.0,8548448,,160.0,Male,no
2940,11.0,8548448,,161.0,Male,no
2941,11.0,8548448,,162.0,Male,no
2942,11.0,8548448,,163.0,Male,no
2943,11.0,8548448,,164.0,Male,no
2944,11.0,8548448,,165.0,Female,no
2945,11.0,8548448,,166.0,Male,no
2946,11.0,8548448,,167.0,Female,no
2947,11.0,8548448,,168.0,Female,no
2948,11.0,8548448,,169.0,Male,no
2949,11.0,8548448,,170.0,Male,no
2950,11.0,8548448,,171.0,Male,no
2951,11.0,8548448,,172.0,Male,no
2952,11.0,8548448,,173.0,Female,no
2953,11.0,8548448,,174.0,Female,no
2954,11.0,8548448,,175.0,Male,no
2955,11.0,8548448,,176.0,Female,no
2956,11.0,8548448,,177.0,Male,no
2957,11.0,8548448,,178.0,Male,no
2958,11.0,8548448,,179.0,Female,no
2959,11.0,8548448,,180.0,Female,no
2960,11.0,8548448,,181.0,Male,no
2961,11.0,8548448,,182.0,Female,no
2962,11.0,8548448,,183.0,Female,no
2963,11.0,8548448,,184.0,Male,no
2964,11.0,8548448,,185.0,Female,no
2965,11.0,8548448,,186.0,Male,no
2966,11.0,8548448,,187.0,Female,no
2967,11.0,8548448,,188.0,Female,no
2968,11.0,8548448,,189.0,Male,no
2969,11.0,8548448,,190.0,Male,no
2970,11.0,8548448,,191.0,Male,no
2971,11.0,8548448,,192.0,Male,no
2972,11.0,8548448,,193.0,Female,no
2973,11.0,8548448,,194.0,Female,no
2974,11.0,8548448,,195.0,Female,no
2975,11.0,8548448,,196.0,Male,no
2976,11.0,8548448,,197.0,Male,no
2977,11.0,8548448,,198.0,Male,no
2978,11.0,8548448,,199.0,Male,no
2979,11.0,8548448,,200.0,Female,no
2980,11.0,8548448,,201.0,Female,no
2981,11.0,8548448,,202.0,Female,no
2982,11.0,8548448,,203.0,Female,no
2983,11.0,8548448,,204.0,Female,no
2984,11.0,8548448,,205.0,Male,no
2985,11.0,8548448,,206.0,Female,no
2986,11.0,8548448,,207.0,Male,no
2987,11.0,8548448,,208.0,Male,no
2988,11.0,8548448,,209.0,Male,no
2989,11.0,8548448,,210.0,Male,no
2990,11.0,8548448,,211.0,Female,no
2991,11.0,8548448,,212.0,Female,no
2992,11.0,8548448,,213.0,Female,no
2993,11.0,8548448,,214.0,Female,no
2994,11.0,8548448,,215.0,Female,no
2995,11.0,8548448,,216.0,Female,no
2996,11.0,8548448,,217.0,Female,no
2997,11.0,8548448,,218.0,Female,no
2998,11.0,8548448,,219.0,Female,no
2999,11.0,8548448,,220.0,Female,no
3000,11.0,8548448,,221.0,Female,no
3001,11.0,8548448,,222.0,Female,no
3002,11.0,8548448,,223.0,Female,no
3003,11.0,8548448,,224.0,Female,no
3004,11.0,8548448,,225.0,Female,no
3005,11.0,8548448,,226.0,Male,no
3006,11.0,8548448,,227.0,Male,no
3007,11.0,8548448,,228.0,Male,no
3008,11.0,8548448,,229.0,Male,no
3009,11.0,8548448,,230.0,Male,no
3010,11.0,8548448,,231.0,Female,no
3011,11.0,8548448,,232.0,Female,no
3012,11.0,8548448,,233.0,Male,no
3013,11.0,8548448,,234.0,Female,no
3014,11.0,8548448,,235.0,Female,no
3015,11.0,8548448,,236.0,Male,no
3016,11.0,8548448,,237.0,Male,no
3017,11.0,8548448,,238.0,Male,no
3018,11.0,8548448,,239.0,Female,no
3019,11.0,8548448,,240.0,Male,no
3020,11.0,8548448,,241.0,Male,no
3021,11.0,8548448,,242.0,Female,no
3022,11.0,8548448,,243.0,Male,no
3023,11.0,8548448,,244.0,Male,no
3024,11.0,8548448,,245.0,Male,no
3025,11.0,8548448,,246.0,Female,no
